"id","address","max_val_sent","min_val_sent","avg_val_sent","max_value_received","min_value_received","avg_value_received","txn_fee_in","txn_fee_out","total_txn_fee","gasused_in","gasused_out","failed_txn_in","failed_txn_out","total_failed_txn","success_txn_in","success_txn_out","total_success_txn","std_value_in","mean_in","std_gasprice_in","ap_gasused_in","ap_gasused_out","avg_value_out","avg_value_in","gasprice_in","gasprice_out","gas_used_out","gas_used_in","avg_gasprice_in","avg_gasprice_out","txnsent","txnreceived","total_txn","valueout","valuein","value_difference","per_txnsent","per_txnreceived","distinct_address","unique_txnreceived","unique_txnsent","distinct_recived_address","distinct_sent_address","difftimelast","avg_time","lstvalue","first_txn_value","last_txn_bit","first_txn_bit","mean_in_time","avg_time_in","txn_fee_contract_create","per_gasused_contract_create","gasprice_contract_create","gini_amt_out","gini_amt_in","label"
1516,"0x4c766def136f59f6494f0969b1355882080cf8e0","0","0","0","185996.8827679366","0.0","8857.04203656841","445439024470710970","0","445439024470710970","2912056","0","0","0","0","21","0","21","39609.668","8857.042","122519593358.70667","21960761.904761907","0","0","8857.04203656841","2446048251678","0","0","4611760","116478488175.14285","0","0","21","21","0","185997.8827679366","0","0.0","1.0","0","0","0","2","0","1060475.9833333334","50498.856349206355","0.0","0.0","0","0","1060475.9833333334","50498.856349206355","19922040000000000","0.9223166666666667","18000000000","0.9523804403423322","0","0"
4014,"0xdD6Bf56CA2ada24c683FAC50E37783e55B57AF9F","0","0.0","0.0","0","0.0","0.0","1345625484800800533","1216224408876786037","2561849893677586570","56863161","53718154","216","216","432","345","344","689","0.0","0.0","21339199366.4526","13450107.843137257","12800195.892857144","0.0","0.0","9903718944587","9869431503775","71681097","75455105","17653687958.2656","17623984828.169643","560","561","1121","0.0","0.0","0","0.49955396966993754","0.5004460303300624","0","29","0","57","1","2014133.8833333333","3590.256476530006","0.0","0.0","0","0","2014133.8833333333","3590.256476530006","107834241365825684","0.8333334216567638","34287440812","NaN","NaN","0"
5967,"0x49edf201c1e139282643d5e7c6fb0c7219ad1db7","0","0","0","32425.63808","0.0","90.3767690720847","28169675566507207626","0","28169675566507207626","427352683","0","882","0","882","1992","0","1992","1109.3424","90.37677","95549180012.6007","33605305.323590815","0","0","90.3767690720847","94427899987606","0","0","965816475","32855915096.592205","0","0","2874","2874","0","259742.83431317142","0","0.0","1.0","0","1419","0","1851","0","768550.45","267.41490953375086","0.01","0.0","0","0","768550.45","267.41490953375086","50404120000000000","0.8400686666666667","20000000000","0.9181996685416909","0","0"
3358,"0x805cefaf11df46d609fa34a7723d289b180fe4fa","0","0","0","0","0.0","0.0","32519348194000000000","0","32519348194000000000","39009954","0","29","0","29","769","0","769","0.0","0.0","7014125416.047196","190610081.57894737","0","0","0.0","17522200000000","0","0","1521068451","21957644110.27569","0","0","798","798","0","0.0","0","0.0","1.0","0","166","0","186","0","726145.9333333333","909.9573099415205","0.0","0.0","0","0","726145.9333333333","909.9573099415205","68916608000000000","1.0","32000000000","NaN","0","0"
3498,"0xca83bd8c4c7b1c0409b25fbd7e70b1ef57629ff4","0","0","0","68.0","0.0","0.07395647642253522","45138682429096358506","0","45138682429096358506","1193024120","0","2948","0","2948","6992","0","6992","1.5126497","0.07395647","17077588463.392149","14712867.132796781","0","0","0.07395647642253522","306317707162666","0","0","1462458993","30816670740.710865","0","0","9940","9940","0","735.1273756400001","0","0.0","1.0","0","700","0","1794","0","190172.33333333334","19.13202548625084","0.0","0.0","0","0","190172.33333333334","19.13202548625084","203365280000000000","0.8333333879695615","80000000000","0.9940633005222059","0","0"
4375,"0x71c2683152b632fa1d515a3df067825e2b240216","0","0","0","500.0","0.0","4.479862232774198","11771981723998605380","0","11771981723998605380","243097638","0","323","0","323","1009","0","1009","21.041967","4.479862","14895178700.048723","32643634.234234236","0","0","4.479862232774198","36732504457539","0","0","434813208","27576955298.4527","0","0","1332","1332","0","5967.176494055231","0","0.0","1.0","0","667","0","909","0","419065.31666666665","314.6136011011011","0.0","0.0","0","0","419065.31666666665","314.6136011011011","95248160000000000","0.7937346666666667","40000000000","0.7861530873562739","0","0"
1567,"0x4ad341e493917167a99c6f0b7afefb7f081c70b2","0","0","0","7748.5","9.997","1329.0693562226666","190851449033959684","0","190851449033959684","357971","0","0","0","0","15","0","15","1897.5579","1329.0695","80911034845.82507","7941046.666666666","0","0","1329.0693562226666","1501000001459","0","0","1191157","100066666763.93333","0","0","15","15","0","19936.04034334","0","0.0","1.0","0","7","0","11","0","551402.35","36760.15666666666","395.40771515","9.997","0","0","551402.35","36760.15666666666","0","0","0","0.6164530685771918","0","0"
6163,"0x36b14bae0989f65f80892b99a55378d3e1a80c81","0","0","0","100.0","0.0","0.1320665323319298","81471739351927830000","0","81471739351927830000","1610390602","0","104","0","104","5355","0","5355","1.364953","0.13206653","1385495008.4330864","73443262.66715516","0","0","0.1320665323319298","110606776669867","0","0","4009267709","20261362276.94944","0","0","5459","5459","0","720.9512000000049","0","0.0","1.0","0","8","0","172","0","89791.26666666666","16.448299444342673","0.1","0.0","0","0","89791.26666666666","16.448299444342673","335671100000000000","0.83917775","100000000000","0.7873832143038852","0","0"
3426,"0x5af2be193a6abca9c8817001f45744777db30756","0","0","0","0.1","0.0","0.0000212","11815284148178364161","0","11815284148178364161","405108534","0","782","0","782","9218","0","9218","0.0013732987","0.0000212","12436726883.5225","7538949.82","0","0","0.0000212","173647456560114","0","0","753894982","17364745656.0114","0","0","10000","10000","0","0.212","0","0.0","1.0","0","2846","0","4267","0","66383.18333333333","6.638318333333333","0.0","0.0","0","0","66383.18333333333","6.638318333333333","35275140000000000","0.946344428836791","20000000000","0.9997755068415661","0","0"
3649,"0xF46ede17c0bAb20d87Cd079a2632f71433A407b9","505.0","0.0","1.0085301308054615","505.0","0.0","1.008429277792381","22920226008917415487","22448987208917415487","45369213217834830974","611840495","609997010","490","490","980","9510","9509","19019","7.2841287","1.0084293","11668112115.626698","10303368.0","10257269.8469847","1.0085301308054615","1.008429277792381","201188065612073","201088065612073","1025624412","1030336800","20118806561.2073","20110817642.971596","9999","10000","19999","10084.292777923809","10084.292777923809","0","0.4999749987499375","0.5000250012500626","0","3006","0","3763","1","88285.33333333333","8.828533333333333","0.0","0.0","0","0","88285.33333333333","8.828533333333333","184348500000000000","0.39119974840781363","100000000000","0.8758823909254769","0.875869977926967","0"
2219,"0x8d9d0bd75319a3780d3cab012759efbae334291b","0","0","0","559.4066986","0.0","2.0072438482807016","4833117932864352763","0","4833117932864352763","22723170","0","10","0","10","275","0","275","33.07866","2.0072436","9405622693.384005","50320349.8245614","0","0","2.0072438482807016","10335360834649","0","0","143412997","36264423981.22456","0","0","285","285","0","572.06449676","0","0.0","1.0","0","3","0","14","0","1938079.8666666667","6800.280233918129","0.0","0.0","0","0","1938079.8666666667","6800.280233918129","64591760000000000","0.807397","40000000000","0.9962093347928662","0","1"
2302,"0x67b5d80f8a26ad70722606e6d25670b6b870dd6e","0","0","0","0","0.0","0.0","361761171000000000","0","361761171000000000","5088535","0","4","0","4","27","0","27","0.0","0.0","32508345202.491783","34059029.03225806","0","0","0.0","1152200000000","0","0","10558299","37167741935.48387","0","0","31","31","0","0.0","0","0.0","1.0","0","1","0","8","0","1034029.3166666667","33355.78440860215","0.0","0.0","0","0","1034029.3166666667","33355.78440860215","47136850000000000","0.5779108426519102","25000000000","NaN","0","1"
3380,"0x9411cf70f97c2ed09325e58629d48401aed50f89","0","0","0","0","0.0","0.0","736224803000000000","0","736224803000000000","66420596","0","1","0","1","19","0","19","0.0","0.0","2397394418.9473705","365816025.0","0","0","0.0","211000000000","0","0","73163205","10550000000.0","0","0","20","20","0","0.0","0","0.0","1.0","0","0","0","1","0","1218.8","60.94","0.0","0.0","0","0","1218.8","60.94","7306656000000000","0.8333337325129394","21000000000","NaN","0","0"
2878,"0xf2bad87c0d0ea8bda69c722368df4f79d92ee6c9","0","0","0","0.1","0.0","0.0009166841583127732","265553325868781824","0","265553325868781824","36538145","0","56","0","56","625","0","625","0.0039970325","0.0009166843","7141208701.177508","7631522.907488987","0","0","0.0009166841583127732","3588825749888","0","0","51970671","5269935021.861968","0","0","681","681","0","0.6242619118109985","0","0.0","1.0","0","447","0","542","0","1035693.3","1520.8418502202644","0.0","0.0","0","0","1035693.3","1520.8418502202644","2784897000000000","1.0","3000000000","0.6428430363757951","0","1"
6238,"0xc85b0c4874b8f06bfb3f9b65f252d60f962e60b7","0","0","0","0.01","0.0","0.0021","135262175200000000","0","135262175200000000","6639584","0","2","0","2","8","0","8","0.00396106","0.0021","750732975.1649383","67531790.0","0","0","0.0021","197800000000","0","0","6753179","19780000000.0","0","0","10","10","0","0.020999999999999998","0","0.0","1.0","0","0","0","1","0","200.33333333333334","20.033333333333335","0.01","0.0","0","0","200.33333333333334","20.033333333333335","35136160000000000","0.9461441355272058","20000000000","0.7857142743103358","0","0"
5248,"0x72d48d0082fb0f7f01fc4b215651cc55cb25c81a","0","0","0","0","0.0","0.0","9650330427576650260","0","9650330427576650260","111443180","0","0","0","0","397","0","397","0.0","0.0","2484990203.7466235","118516209.31989926","0","0","0.0","8215146999516","0","0","470509351","20693065489.964737","0","0","397","397","0","0.0","0","0.0","1.0","0","0","0","21","0","990547.8166666667","2495.082661628883","0.0","0.0","0","0","990547.8166666667","2495.082661628883","85769100000000000","0.9124372340425532","20000000000","NaN","0","0"
3092,"0x0d547f8b8d7201523a834addbb27e40140ee6f18","0","0","0","0","0.0","0.0","31894705014471752","0","31894705014471752","1528093","0","2","0","2","18","0","18","0.0","0.0","11152608198.455235","18857770.0","0","0","0.0","239671582098","0","0","3771554","11983579104.9","0","0","20","20","0","0.0","0","0.0","1.0","0","13","0","16","0","21106.266666666666","1055.3133333333333","0.0","0.0","0","0","21106.266666666666","1055.3133333333333","12232434371041968","0.8333336432574763","13648051184","NaN","0","0"
3762,"0x2F50AB197F950e0c2184CF5d804f4141502Cd987","75.0","0.0","0.8113937009168785","75.0","0.0","0.8105790486067209","12694219305952613910","12629933193952613910","25324152499905227820","259182156","256360061","308","308","616","688","687","1375","5.109585","0.8105791","11298241024.869942","61845420.2811245","61613898.492462315","0.8113937009168785","0.8105790486067209","22183107329892","22161107329892","613058290","615980386","22272196114.349396","22272469678.283417","995","996","1991","807.336732412294","807.336732412294","0","0.49974886991461576","0.5002511300853842","0","158","0","342","1","1769828.3333333333","1776.936077643909","0.0","0.0","0","0","1769828.3333333333","1776.936077643909","62086090000000000","0.9657776472778444","22000000000","0.8874545925308561","0.8873413388048712","0"
6481,"0x60ba8afcbc08255813e97433d2d98312b2d09c97","0","0","0","0","0.0","0.0","1920524220000000000","0","1920524220000000000","21491196","0","3","0","3","15","0","15","0.0","0.0","8498365855.987975","321322822.2222222","0","0","0.0","600000000000","0","0","57838108","33333333333.333332","0","0","18","18","0","0.0","0","0.0","1.0","0","0","0","2","0","26246.6","1458.1444444444444","0.0","0.0","0","0","26246.6","1458.1444444444444","21721840000000000","0.36203066666666667","20000000000","NaN","0","0"
4410,"0xc48ff50311a4c019bfe5f7f552eed87af70172b9","0","0","0","0.06737151003","0.0","0.00764396231","8821994000000000","0","8821994000000000","1200516","0","0","0","0","13","0","13","0.018320499","0.0076439623","5885495157.965714","11700569.230769232","0","0","0.00764396231","94000000000","0","0","1521074","7230769230.769231","0","0","13","13","0","0.09937151003","0","0.0","1.0","0","2","0","3","0","389.01666666666665","29.924358974358974","0.0","0.0","0","0","389.01666666666665","29.924358974358974","3634605000000000","0.833333524398003","5000000000","0.8580529056846513","0","0"
2981,"0xd1f23b835Bc6b21a0519f5Be60De66745697da9e","0","0.0","0.0","0","0.0","0.0","56608052000000000","14608052000000000","71216104000000000","2278857","697786","2","2","4","9","8","17","0.0","0.0","3088234136.629642","29479918.181818184","12427910.0","0.0","0.0","133000000000","112000000000","1242791","3242791","12090909090.90909","11200000000.0","10","11","21","0.0","0.0","0","0.47619047619047616","0.5238095238095238","0","0","0","1","1","226545.8","20595.072727272727","0.0","0.0","0","0","226545.8","20595.072727272727","33202491000000000","0.7905355","21000000000","NaN","NaN","0"
2916,"0xfec0cf7fe078a500abf15f1284958f22049c2c7e","0","0","0","6.0","0.0","0.002791532078503386","26560847181350099289","0","26560847181350099289","446392131","0","518","0","518","8195","0","8195","0.095374055","0.0027915323","37854125247.78081","11519787.237461265","0","0","0.002791532078503386","258614066831863","0","0","1003719062","29681403286.10846","0","0","8713","8713","0","24.322619","0","0.0","1.0","0","2382","0","3416","0","2091928.5333333334","240.09279620490457","0.0","0.0","0","0","2091928.5333333334","240.09279620490457","43476552000000000","0.9539236754899756","21000000000","0.9990696590584176","0","0"
1994,"0x294308484f47ff5a833a284ac6949eb02728fbe4","0","0","0","5.0","0.0","1.0562567903318285","776728563946299474","0","776728563946299474","28751908","0","4","0","4","78","0","78","1.393408","1.0562568","4096398778.917402","45920630.487804875","0","0","1.0562567903318285","1706097007995","0","0","37654917","20806061073.109756","0","0","82","82","0","86.61305680720994","0","0.0","1.0","0","12","0","24","0","1017765.9833333333","12411.780284552844","0.0","0.0","0","0","1017765.9833333333","12411.780284552844","33726580000000000","0.9440192708062176","20000000000","0.6461598509853601","0","1"
3671,"0x075a5d77E17502ABa0388746aA229BB33682f521","45.7","0.0","2.7495704930136986","45.7","0.0","2.712414135","335212800572142761","232089528572142761","567302329144285522","6666986","4311671","2","2","4","72","71","143","5.956099","2.7124138","31618260814.693813","11464036.486486487","8257631.506849315","2.7495704930136986","2.712414135","2760366237981","2718366237981","6028071","8483387","37302246459.202705","37237893670.9726","73","74","147","200.71864599","200.71864599","0","0.4965986394557823","0.5034013605442177","0","24","0","44","1","103441.1","1397.8527027027028","0.0","0.0","0","0","103441.1","1397.8527027027028","98923230000000000","0.9592716375407483","42000000000","0.7222544528798367","0.7184497189992629","0"
3292,"0x49a80ca48923ec9840536141cbf185a94086d8ef","0","0","0","0","0.0","0.0","738965558229448150","0","738965558229448150","27813229","0","1","0","1","555","0","555","0.0","0.0","13555931406.235134","5224211.330935252","0","0","0.0","14322553751997","0","0","29046615","25759988762.584534","0","0","556","556","0","0.0","0","0.0","1.0","0","34","0","44","0","1208089.5666666667","2172.8229616306953","0.0","0.0","0","0","1208089.5666666667","2172.8229616306953","20243706000000000","0.9060129494063367","21000000000","NaN","0","0"
4656,"0x95408930d6323ac7aa69e6c2cbfe58774d565fa8","0","0","0","0.05","0.0","0.0000060000001","11577020095994240000","0","11577020095994240000","450198153","0","87","0","87","9913","0","9913","0.00050986663","0.000006","8837002816.08637","7964365.050000001","0","0","0.0000060000001","145629401999928","0","0","796436505","14562940199.9928","0","0","10000","10000","0","0.060000001000000004","0","0.0","1.0","0","36","0","103","0","157639.3","15.763929999999998","0.0","0.0","0","0","157639.3","15.763929999999998","31874980000000000","0.7968745","20000000000","0.9998666379072316","0","0"
3513,"0x0b76544f6c413a555f309bf76260d1e02377c02a","0","0","0","0","0.0","0.0","7268590150886294235","0","7268590150886294235","508801088","0","220","0","220","9780","0","9780","0.0","0.0","15124784799.139336","10409674.46","0","0","0.0","55933827917135","0","0","1040967446","5593382791.7135","0","0","10000","10000","0","0.0","0","0.0","1.0","0","75","0","312","0","148347.68333333332","14.834768333333331","0.0","0.0","0","0","148347.68333333332","14.834768333333331","24590685000000000","0.9213201404264091","21000000000","NaN","0","0"
6287,"0x0348b55abd6e1a99c6ebc972a6a4582ec0bceb5c","0","0","0","2000.0","0.0","10.183793621984924","4533982257446052206","0","4533982257446052206","80423589","0","27","0","27","341","0","341","107.64838","10.183793","15060162419.536772","49055997.55434783","0","0","10.183793621984924","10513288412313","0","0","180526071","28568718511.720108","0","0","368","368","0","3747.636052890452","0","0.0","1.0","0","69","0","105","0","1558410.1333333333","4234.810144927536","0.0","0.0","0","0","1558410.1333333333","4234.810144927536","50813520000000000","1.0","20000000000","0.9785980689544962","0","0"
3770,"0x661Eb2bafdcD01A689B91C28580f8f07c3DC170D","0","0.0","0.0","0","0.0","0.0","83512996408048070895","83478808034032530725","166991804442080601620","339464661","337910645","288","288","576","7055","7054","14109","0.0","0.0","14773369817.155449","42809320.25057878","42793984.86788341","0.0","0.0","142536076345323","142514076345313","3141934369","3143488386","19411150258.112896","19410797649.865566","7342","7343","14685","0.0","0.0","0","0.4999659516513449","0.5000340483486551","0","1838","0","2305","1","1796933.4833333334","244.71380680012712","0.0","0.0","0","0","1796933.4833333334","244.71380680012712","34188352015540160","0.999999356506396","22000000010","NaN","NaN","0"
2025,"0x1afd952269873fe009c7bdff5f07fd91605a7227","0","0","0","3.0","0.0","0.9770426666666666","63612437757134920","0","63612437757134920","1692553","0","0","0","0","15","0","15","1.0525308","0.97704273","3450328147.353731","21177106.666666668","0","0","0.9770426666666666","291892079915","0","0","3176566","19459471994.333332","0","0","15","15","0","14.65564","0","0.0","1.0","0","6","0","10","0","1399316.7166666666","93287.78111111111","0.0","0.0","0","0","1399316.7166666666","93287.78111111111","7423000000000000","0.7877533694152605","20000000000","0.5710259736591332","0","1"
3734,"0xb160cfb609C5200a906Af8C7bFfB16bBD74f299C","0.000000000000000005","0.0","0.000000000000000000052631578947368425","0.000000000000000005","0.0","0.00000000000000000005208333333333334","204923608399909840","179937008399909840","384860616799819680","5012822","3863493","20","20","40","76","75","151","0.00000000000000000050764545","0.000000000000000000052083334","58955459163.010704","17963540.625","16837546.315789472","0.000000000000000000052631578947368425","0.00000000000000000005208333333333334","3741049999996","3721049999996","15995669","17244999","38969270833.291664","39168947368.378944","95","96","191","0.000000000000000005","0.000000000000000005","0","0.4973821989528796","0.5026178010471204","0","2","0","8","1","366156.2166666667","3814.1272569444445","0.0","0.0","0","0","366156.2166666667","3814.1272569444445","22986580000000000","0.9199562965749641","20000000000","0.9895833333333333","0.9894736842105263","0"
4729,"0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195","0","0","0","0.005","0.0","0.0000005","20935076070108141858","0","20935076070108141858","428632935","0","95","0","95","9905","0","9905","0.000049997492","0.0000005","17874901329.007523","13325025.38","0","0","0.0000005","182412096985929","0","0","1332502538","18241209698.5929","0","0","10000","10000","0","0.005","0","0.0","1.0","0","1991","0","3273","0","136035.16666666666","13.603516666666666","0.0","0.0","0","0","136035.16666666666","13.603516666666666","48444860000000000","0.9999995871596751","20000000000","0.9999","0","0"
2951,"0xD0Ac656a0391699f90FBA7d6158D7A5AD705fa8b","0","0.0","0.0","0","0.0","0.0","127608330998573274","111628890998573274","239237221997146548","4966283","4000988","4","4","8","79","78","157","0.0","0.0","10414546835.800798","13162172.289156625","12023545.121951219","0.0","0.0","936182419883","921182419883","9859307","10924603","11279306263.650602","11233931949.792683","82","83","165","0.0","0.0","0","0.49696969696969695","0.503030303030303","0","5","0","11","1","2032480.7666666666","24487.720080321284","0.0","0.0","0","0","2032480.7666666666","24487.720080321284","14479425000000000","0.9061284375422418","15000000000","NaN","NaN","0"
5146,"0x510467f65a600926af2ed565419ad98cf1f706ed","0","0","0","0.01","0.0","0.007188884615384616","17047098000000000","0","17047098000000000","4702514","0","0","0","0","26","0","26","0.0042223693","0.0071888845","6059370951.787071","20950376.92307692","0","0","0.007188884615384616","84000000000","0","0","5447098","3230769230.769231","0","0","26","26","0","0.18691100000000002","0","0.0","1.0","0","1","0","5","0","84623.35","3254.744230769231","0.0","0.0","0","0","84623.35","3254.744230769231","1154953000000000","0.9999991341646507","1000000000","0.27773374687361074","0","0"
5922,"0x1dce4fa03639b7f0c38ee5bb6065045edcf9819a","0","0","0","0.18","0.0","0.0005263157894736842","882806643319381066","0","882806643319381066","19737162","0","67","0","67","275","0","275","0.009719046","0.0005263158","13599010744.439772","11934546.198830409","0","0","0.0005263157894736842","7073645887002","0","0","40816148","20683175108.19298","0","0","342","342","0","0.18","0","0.0","1.0","0","134","0","193","0","2172338.183333333","6351.866033138401","0.0","0.0","0","0","2172338.183333333","6351.866033138401","22296700000000000","0.9176835391773046","20000000000","0.9970760233918128","0","0"
4767,"0xa40827ecef3154577e60cc36ccf8f3664f95f5a8","0","0","0","0","0.0","0.0","21896106171700000","0","21896106171700000","1373367","0","0","0","0","12","0","12","0.0","0.0","6537127988.97486","13226241.666666666","0","0","0.0","250977836195","0","0","1587149","20914819682.916668","0","0","12","12","0","0.0","0","0.0","1.0","0","2","0","4","0","114034.88333333333","9502.906944444445","0.0","0.0","0","0","114034.88333333333","9502.906944444445","6683688000000000","0.8930998800592649","8000000000","NaN","0","0"
3371,"0x2dc588af5eff094401b1f8016e74e7d46d9e7a31","0","0","0","0.2014","0.0","0.004051312858809771","9473798586169867527","0","9473798586169867527","40403244","0","38","0","38","819","0","819","0.016042572","0.0040513123","31219612914.367374","7777687.747957992","0","0","0.004051312858809771","131468177273371","0","0","66654784","153405107670.2112","0","0","857","857","0","3.4719751199999735","0","0.0","1.0","0","86","0","212","0","2015778.2333333334","2352.133294437962","0.00214","0.0","0","0","2015778.2333333334","2352.133294437962","1512350000000000","0.16088829787234044","2000000000","0.6189324030872212","0","0"
4119,"0xE05CeDD2838E4e1d99B539D8C768D6EF2a10F729","10962.88","0.0","52.41496250266742","10962.88","0.0","52.394583434820355","56943528385320968230","56878189785320968230","113821718170641936460","162273078","159550636","363","363","726","2209","2208","4417","407.2278","52.394585","17414288192.33314","108087307.27060653","108002279.77440685","52.41496250266742","52.394583434820355","57264333990085","57244333990085","2776738613","2780005543","22264515548.244556","22265396339.978607","2571","2572","5143","134758.86859435795","134758.86859435795","0","0.49990278047832004","0.50009721952168","0","1155","0","1673","1","41076.9","15.970800933125972","1.5","0.0","0","0","41076.9","15.970800933125972","54448840000000000","0.8333334353659246","20000000000","0.8810906700903884","0.8810444198143064","0"
3014,"0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06","0","0","0","0","0.0","0.0","38749128819117563020","0","38749128819117563020","468347348","0","539","0","539","9461","0","9461","0.0","0.0","17362574310.86775","12037278.42","0","0","0.0","295979166862681","0","0","1203727842","29597916686.2681","0","0","10000","10000","0","0.0","0","0.0","1.0","0","1398","0","2358","0","100465.76666666666","10.046576666666667","0.0","0.0","0","0","100465.76666666666","10.046576666666667","51183127366151761","0.9499958496970279","26940572437","NaN","0","0"
3853,"0xc1e4888069452687EaF2ACC36f58b2A869412030","0.1","0.0","0.00736842105263158","0.1","0.0","0.007000000000000001","81850702000000000","59703262000000000","141553964000000000","1890267","935628","0","0","0","20","19","39","0.021702535","0.007","217944947.17703366","19526430.0","15003400.0","0.00736842105263158","0.007000000000000001","419000000000","398000000000","2850646","3905286","20950000000.0","20947368421.05263","19","20","39","0.14","0.14","0","0.48717948717948717","0.5128205128205128","0","4","0","7","1","791.2666666666667","39.56333333333333","0.0","0.0","0","0","791.2666666666667","39.56333333333333","20047419000000000","0.905179966623682","21000000000","0.8785714304720869","0.8721804531285124","0"
5759,"0x51db5ad35c671a87207d88fc11d593ac0c8415bd","0","0","0","0.01","0.0","0.000002","18154334328042578629","0","18154334328042578629","469834496","0","319","0","319","9681","0","9681","0.00014140722","0.000002","22699034447.62143","11994723.7","0","0","0.000002","182553400395533","0","0","1199472370","18255340039.5533","0","0","10000","10000","0","0.02","0","0.0","1.0","0","1441","0","3044","0","114922.96666666666","11.492296666666666","0.0","0.0","0","0","114922.96666666666","11.492296666666666","1027688735341880","0.8333331045568164","846400010","0.9998","0","0"
3346,"0xda2cf810c5718135247628689d84f94c61b41d6a","0","0","0","3333.0","0.0","32.33023834787149","36695890586192928474","0","36695890586192928474","648427177","0","2113","0","2113","776","0","776","135.29332","32.33024","495271633655.7096","25023211.457251646","0","0","32.33023834787149","164316787984061","0","0","722920579","56876700582.921776","0","0","2889","2889","0","93402.05858700075","0","0.0","1.0","0","809","0","1253","0","703035.0333333333","243.34892119533865","0.0","0.0","0","0","703035.0333333333","243.34892119533865","65409435000000000","0.8333333333333334","21000000000","0.8163317882134515","0","0"
3378,"0x44f2f79343ac7244c09e0189df05588524a86515","0","0","0","0.0013","0.0","0.00011627777272727272","59805558589383999","0","59805558589383999","1646822","0","0","0","0","22","0","22","0.00033433543","0.000116277784","7150750073.252765","9634268.181818182","0","0","0.00011627777272727272","503266344007","0","0","2119539","22875742909.409092","0","0","22","22","0","0.002558111","0","0.0","1.0","0","0","0","2","0","166.0","7.545454545454546","0.0","0.0","0","0","166.0","7.545454545454546","28542598054393296","0.8333331587015358","35888013004","0.9006620239130658","0","0"
6376,"0x4e87a723a3a75c41e34ad6e6995f724d9abdc745","0","0","0","315.0","0.0","42.533033639200006","222755229000000000","0","222755229000000000","4761853","0","2","0","2","13","0","13","106.875565","42.53303","9807933296.854927","39191393.333333336","0","0","42.533033639200006","511000000000","0","0","5878709","34066666666.666668","0","0","15","15","0","637.9955045880001","0","0.0","1.0","0","0","0","2","0","4261.683333333333","284.1122222222222","0.0","0.0","0","0","4261.683333333333","284.1122222222222","131970349000000000","0.8213291656034702","41000000000","0.8625696767908493","0","0"
2731,"0x34959919244b18128d084834dba11f0c91732ede","0","0","0","40.0","0.0","5.446137037037036","1072264899625000000","0","1072264899625000000","9930080","0","0","0","0","81","0","81","10.2217245","5.4461365","12520353799.284557","23659238.271604937","0","0","5.446137037037036","4503375000000","0","0","19163983","55597222222.22222","0","0","81","81","0","441.1370999999999","0","0.0","1.0","0","9","0","13","0","2238.3","27.633333333333336","0.1","0.0","0","0","2238.3","27.633333333333336","135795060000000000","1.0","60000000000","0.7743193591681776","0","1"
3977,"0xB8c77482e45F1F44dE1745F52C74426C631bDD52","3.9","0.0","0.0004042404240424042","3.9","0.0","0.00040419999999999996","19260876677342652736","19221704977342652736","38482581654685305472","453251054","451618900","117","117","234","9883","9882","19765","0.039012227","0.00040420002","12995292066.9914","9632748.58","9614124.142414242","0.0004042404240424042","0.00040419999999999996","223306051580037","223286051580037","961316273","963274858","22330605158.0037","22330838241.827885","9999","10000","19999","4.042","4.042","0","0.4999749987499375","0.5000250012500626","0","867","0","1390","1","126149.55","12.614955","0.0","0.0","0","0","126149.55","12.614955","32643080000000000","0.833333248237886","20000000000","0.9998905885185128","0.999890341622375","0"
3830,"0x8A99ED8a1b204903Ee46e733f2c1286F6d20b177","142.5","0.0","0.09926834649156918","142.5","0.0","0.09925841965692002","24346524698293110000","24321543218293110000","48668067916586220000","607252039","606102966","1771","1771","3542","8229","8228","16457","2.0887303","0.09925842","9745280980.792646","10123425.260000002","10111945.714571457","0.09926834649156918","0.09925841965692002","241634636895558","241614636895558","1011093452","1012342526","24163463689.5558","24163880077.563557","9999","10000","19999","992.5841965692002","992.5841965692002","0","0.4999749987499375","0.5000250012500626","0","288","0","673","1","59542.316666666666","5.954231666666667","0.0","0.0","0","0","59542.316666666666","5.954231666666667","22981460000000000","0.9199398914716022","20000000000","0.9930380780670971","0.9930372592397727","0"
4328,"0xAE506bb28Ed79b29c6968Ab527d1eFdc5f399331","0.9433962264150944","0.0","0.00016495343947429606","0.9433962264150944","0.0","0.00016493694413034863","53476620525569200000","53469380665569200000","106946001191138400000","932689389","932427396","2","2","4","9998","9997","19995","0.011781862","0.00016493695","13958237577.564728","19998320.93","19996700.670067005","0.00016495343947429606","0.00016493694413034863","267399175217846","267379175217846","1999470100","1999832093","26739917521.7846","26740591580.942696","9999","10000","19999","1.6493694413034863","1.6493694413034863","0","0.4999749987499375","0.5000250012500626","0","0","0","3","1","67742.68333333333","6.774268333333334","0.0","0.0","0","0","67742.68333333333","6.774268333333334","5239860000000000","0.7237515642567673","20000000000","0.999814322501571","0.9998143039391927","0"
